Date,T_0,P_0,PET_0,T_1,P_1,PET_1,T_2,P_2,PET_2
2020-02-14,-10.4,1.0,1.12,-11.6,1.5,1.02,-14.3,0.8,0.96
2020-02-15,-6.4,0.0,1.55,-5.8,0.0,1.42,-10.1,0.0,1.28
2020-02-16,-6.6,0.0,1.27,-6.0,0.0,1.25,-7.1,0.0,1.25
2020-02-17,-8.3,0.0,0.88,-8.6,0.0,0.79,-9.5,0.0,1.06
2020-02-18,-4.9,0.0,1.46,-3.4,0.0,1.46,-6.4,0.0,1.3
2020-02-19,-2.4,0.0,1.75,-2.2,0.0,1.62,-4.8,0.0,1.44
2020-02-20,-4.3,0.0,1.46,-3.9,0.1,1.4,-5.8,0.2,1.47
2020-02-21,-2.9,0.0,1.48,-3.0,0.0,1.33,-5.3,0.0,1.08
2020-02-22,-2.4,2.5,1.11,-2.3,3.1,0.97,-3.3,3.2,1.01
2020-02-23,-3.1,1.1,0.95,-3.4,0.7,0.88,-3.7,1.8,0.94
2020-02-24,-0.9,0.4,1.52,-2.2,0.3,1.31,-4.4,0.4,1.11
2020-02-25,-6.9,23.1,0.69,-8.5,25.3,0.49,-9.5,17.7,0.54
2020-02-26,-5.0,0.0,1.87,-2.3,0.0,2.1,-7.1,0.0,1.78
2020-02-27,0.4,0.0,2.58,1.5,0.0,2.64,-3.5,0.0,2.17
2020-02-28,-0.4,1.1,1.39,-0.8,2.4,1.22,-2.9,1.2,1.19
2020-02-29,-0.1,2.9,1.22,-1.1,3.7,0.99,-2.4,3.4,1.06
2020-03-01,-4.8,9.0,0.53,-6.1,8.8,0.47,-6.5,2.6,0.6
2020-03-02,-4.3,0.0,1.96,-5.2,0.0,1.84,-6.6,0.0,1.77
2020-03-03,-1.8,0.0,2.36,-0.5,0.0,2.15,-1.8,0.0,2.14
2020-03-04,-0.4,0.0,2.69,4.0,0.0,2.78,0.7,0.0,2.61
2020-03-05,2.9,0.0,3.05,3.5,0.0,2.9,0.5,0.0,2.73
2020-03-06,3.4,0.0,2.48,2.8,0.0,2.28,1.1,0.0,2.27
2020-03-07,2.2,0.1,2.32,1.1,0.3,2.2,0.8,0.5,2.23
2020-03-08,1.9,0.0,2.23,2.5,0.1,2.21,1.1,0.0,2.27
2020-03-09,3.5,0.0,2.75,3.4,0.0,2.69,1.4,0.0,2.57
2020-03-10,5.3,0.0,2.93,4.0,0.0,2.7,2.1,0.0,2.33
2020-03-11,3.5,0.0,2.41,3.1,0.3,2.24,1.5,0.2,1.97
2020-03-12,3.3,0.4,1.95,2.8,0.5,1.9,1.5,0.8,1.83
2020-03-13,3.5,8.1,1.36,2.7,8.2,1.3,1.6,8.2,1.11
2020-03-14,2.4,5.2,0.9,1.3,6.5,0.87,0.3,6.1,0.89
2020-03-15,2.7,0.5,2.06,1.7,1.1,2.04,0.9,0.3,1.99
2020-03-16,-6.9,25.0,0.63,-7.3,22.1,0.58,-7.2,19.9,0.65
2020-03-17,-9.9,4.7,0.74,-9.9,3.5,0.64,-9.1,3.9,0.76
2020-03-18,-8.8,7.3,0.68,-8.5,7.8,0.63,-7.7,6.4,0.69
2020-03-19,-3.7,0.9,1.63,-4.6,1.6,1.61,-4.5,2.9,1.72
2020-03-20,-5.2,1.3,1.18,-5.4,1.3,1.24,-5.3,0.8,1.67
2020-03-21,-4.4,0.0,1.19,-5.4,0.0,1.18,-5.4,0.0,1.58
2020-03-22,-1.9,0.0,2.3,-2.5,0.0,2.23,-3.9,0.0,2.35
2020-03-23,-0.7,0.0,2.48,-0.1,0.0,2.49,-2.2,0.0,2.67
2020-03-24,0.5,0.4,2.34,0.1,0.7,2.14,-2.1,0.8,2.21
2020-03-25,0.3,1.0,1.68,-0.5,1.2,1.69,-1.3,0.8,2.16
2020-03-26,0.6,5.2,1.88,0.2,4.9,1.83,-0.5,7.6,1.82
2020-03-27,2.5,0.2,2.34,1.8,0.5,2.26,-0.0,2.9,1.84
2020-03-28,2.1,0.3,1.98,1.1,0.6,1.74,-0.3,0.8,1.58
2020-03-29,0.1,10.5,0.98,-0.5,10.1,0.87,-1.5,12.7,0.93
2020-03-30,-1.8,10.2,1.04,-2.9,11.7,0.94,-3.4,8.9,1.06
2020-03-31,-0.5,1.9,2.39,-1.3,3.5,2.35,-2.3,2.5,2.32
2020-04-01,-1.0,10.7,1.11,-1.5,8.0,1.01,-2.1,9.3,1.02
2020-04-02,-2.1,1.0,1.48,-2.8,0.9,1.45,-3.3,0.9,1.73
2020-04-03,1.1,1.3,1.9,-0.3,1.3,1.72,-1.8,4.3,1.31
2020-04-04,-0.7,2.6,2.27,-1.6,2.7,2.2,-2.4,1.0,2.33
2020-04-05,2.5,1.2,2.56,1.8,1.3,2.38,0.1,1.4,2.32
2020-04-06,1.4,1.4,1.35,0.7,2.2,1.29,0.2,3.1,1.47
2020-04-07,-1.7,0.8,0.87,-2.6,1.3,0.98,-2.7,2.6,1.08
2020-04-08,0.1,0.0,2.11,-0.8,0.0,2.39,-0.9,0.0,3.16
2020-04-09,0.7,0.1,1.99,0.1,0.0,1.96,0.0,2.3,2.63
2020-04-10,-1.9,0.0,0.92,-2.5,0.0,1.04,-2.4,0.0,1.33
2020-04-11,-2.5,0.6,1.75,-3.9,0.3,1.59,-4.6,0.0,1.59
2020-04-12,-4.4,3.1,0.67,-5.7,3.0,0.59,-6.5,1.1,0.7
2020-04-13,-2.9,0.0,2.82,-3.7,0.0,2.79,-4.6,0.0,2.87
2020-04-14,1.9,0.0,3.58,1.4,0.0,3.4,0.5,0.0,3.31
2020-04-15,2.5,0.4,2.85,1.9,0.5,2.74,0.8,0.3,2.68
2020-04-16,-0.5,5.0,0.9,-1.4,7.3,0.93,-1.4,4.9,1.11
2020-04-17,2.7,0.0,3.27,2.2,0.0,3.31,1.5,0.0,3.49
2020-04-18,4.0,0.0,3.14,4.0,0.2,3.12,3.3,0.1,3.02
2020-04-19,2.9,3.3,2.45,1.9,2.8,2.45,1.0,2.4,2.46
2020-04-20,4.3,3.5,2.6,3.3,3.2,2.48,1.9,2.5,2.4
2020-04-21,1.3,23.2,1.0,0.7,28.4,1.06,1.4,14.6,1.08
2020-04-22,-1.3,14.4,0.92,-1.0,17.0,0.95,0.0,15.1,1.0
2020-04-23,-4.9,6.9,0.91,-5.9,8.8,0.79,-6.0,5.4,0.78
2020-04-24,-3.0,0.6,1.87,-4.0,0.1,1.94,-3.8,0.0,2.78
2020-04-25,1.1,0.4,1.57,-0.4,1.2,1.41,-0.6,1.1,1.54
2020-04-26,0.2,0.0,3.23,-0.3,0.0,3.07,-1.2,0.0,3.05
2020-04-27,2.6,0.3,2.8,2.2,0.4,2.83,0.7,0.7,2.8
2020-04-28,0.1,2.2,1.43,-0.7,5.9,1.69,-1.2,3.0,1.89
2020-04-29,3.3,0.1,3.43,2.1,0.3,3.35,1.2,0.0,3.36
2020-04-30,5.4,3.0,2.88,3.4,1.3,2.91,2.2,1.3,2.68
2020-05-01,6.3,0.7,2.28,3.9,1.1,2.37,2.7,4.8,2.14
2020-05-02,4.4,2.6,1.46,2.2,3.8,1.71,1.4,1.3,1.89
2020-05-03,5.5,3.2,3.05,3.1,1.3,2.99,1.8,3.5,2.68
2020-05-04,6.2,5.4,1.72,3.6,8.0,1.68,2.2,10.0,1.31
2020-05-05,6.5,3.4,2.3,3.8,5.6,2.24,2.8,6.7,2.22
2020-05-06,2.4,18.6,0.77,0.8,18.6,0.93,0.1,13.3,1.06
2020-05-07,5.1,0.3,3.56,2.8,0.4,3.46,1.5,0.4,3.49
2020-05-08,2.5,11.7,0.96,1.4,13.6,1.39,1.7,8.0,1.43
2020-05-09,-0.2,15.3,1.41,-0.9,15.6,1.27,-0.9,16.5,1.49
2020-05-10,-1.8,4.8,1.53,-2.6,4.9,1.51,-3.3,2.9,1.49
2020-05-11,-0.1,0.0,3.41,1.4,0.0,3.38,-0.2,0.0,3.27
2020-05-12,5.4,0.0,4.32,4.9,0.0,4.23,6.1,0.0,4.28
2020-05-13,8.4,1.8,3.31,5.9,2.2,3.2,5.9,0.6,3.2
2020-05-14,7.3,0.0,4.07,4.2,0.0,3.91,3.6,0.0,4.07
2020-05-15,10.1,0.0,4.59,9.6,0.0,4.3,7.6,0.0,4.29
2020-05-16,12.4,0.5,4.25,12.4,2.9,4.09,8.6,0.0,3.78
2020-05-17,8.8,0.6,3.04,7.1,0.2,3.19,4.9,0.2,3.32
2020-05-18,11.1,1.6,4.0,11.2,1.1,3.96,7.5,1.1,3.69
2020-05-19,8.2,0.4,3.34,6.5,0.3,3.47,5.3,0.3,3.87
2020-05-20,10.6,0.0,5.01,11.0,0.0,4.8,9.4,0.0,4.82
2020-05-21,14.6,0.0,5.2,13.3,0.0,5.06,12.8,0.2,5.14
2020-05-22,12.7,8.1,3.64,11.7,8.2,3.51,10.7,6.8,3.61
2020-05-23,-0.1,16.2,1.13,-1.4,14.1,1.12,-1.5,13.2,1.18
2020-05-24,-1.3,25.7,1.12,-2.6,28.5,1.07,-3.1,29.2,0.99
2020-05-25,-0.4,10.7,2.17,-0.2,9.7,2.23,-0.3,14.7,2.55
2020-05-26,5.6,0.0,4.59,5.2,0.0,4.59,2.5,0.0,4.04
2020-05-27,10.3,0.0,4.61,8.8,0.0,4.26,5.7,0.0,4.2
2020-05-28,14.2,0.5,4.72,11.5,0.2,4.3,8.6,0.0,4.0
2020-05-29,9.8,4.1,3.63,9.7,5.6,4.14,10.3,4.9,5.02
2020-05-30,6.4,5.7,3.26,5.0,4.3,3.41,4.8,0.4,3.63
2020-05-31,7.8,3.6,3.75,6.7,4.0,3.9,6.5,0.2,3.89
2020-06-01,10.7,0.0,4.54,9.7,0.0,4.52,9.4,2.8,4.57
2020-06-02,10.6,2.0,4.22,10.0,5.9,4.25,10.1,2.2,4.38
2020-06-03,8.5,6.1,2.69,7.5,9.4,2.75,6.7,4.9,2.67
2020-06-04,8.9,3.3,3.58,7.8,1.8,3.73,7.4,5.1,4.07
2020-06-05,8.8,1.0,3.43,6.9,2.6,2.97,6.4,0.6,3.08
2020-06-06,11.6,0.0,4.84,10.4,0.1,4.91,10.0,0.0,5.01
2020-06-07,14.2,0.0,5.55,13.2,0.1,5.45,12.3,0.0,5.51
2020-06-08,15.7,1.5,4.89,14.4,0.9,4.81,14.5,0.8,4.77
2020-06-09,14.8,3.8,4.36,14.2,5.2,4.41,12.9,2.3,4.34
2020-06-10,15.3,2.7,4.67,14.2,0.7,4.57,12.9,1.6,4.51
2020-06-11,15.1,3.8,4.91,14.5,0.0,4.88,13.4,0.4,5.02
2020-06-12,11.0,8.9,2.64,9.9,8.3,3.01,9.9,5.0,3.31
2020-06-13,10.8,4.4,3.57,10.1,1.8,3.79,10.0,4.9,4.16
2020-06-14,11.8,2.4,3.79,10.1,3.3,3.71,9.4,3.6,3.92
2020-06-15,12.1,0.2,4.34,11.2,1.3,4.25,9.9,1.8,4.11
2020-06-16,13.0,4.3,4.05,11.8,3.8,4.0,11.3,1.3,3.95
2020-06-17,12.2,3.0,3.98,11.1,4.1,3.83,10.6,2.7,3.85
2020-06-18,12.3,1.4,4.16,11.1,6.0,4.19,10.4,4.8,4.31
2020-06-19,10.0,6.2,1.93,9.1,5.9,2.16,8.8,10.9,2.67
2020-06-20,9.0,8.6,1.72,7.8,8.2,1.81,7.5,8.7,2.1
2020-06-21,9.4,1.9,3.41,8.1,6.2,3.11,7.5,2.8,3.16
2020-06-22,11.5,0.4,4.51,11.3,1.2,4.56,10.0,0.6,4.51
2020-06-23,14.4,0.0,4.81,13.3,2.5,4.75,12.5,1.7,4.68
2020-06-24,13.0,4.2,3.25,12.1,5.9,3.63,11.9,1.0,4.38
2020-06-25,10.8,3.9,2.7,9.4,3.2,2.91,9.1,0.6,3.19
2020-06-26,11.2,5.0,2.68,10.2,2.3,2.98,10.4,1.7,3.68
2020-06-27,10.7,6.9,1.78,9.6,5.5,1.81,9.6,10.7,1.93
2020-06-28,11.1,6.8,2.94,10.0,4.6,3.1,9.7,1.3,3.18
2020-06-29,11.2,4.1,2.7,10.1,4.0,2.9,10.2,1.2,3.62
2020-06-30,11.1,9.8,2.13,10.2,8.3,2.48,10.2,4.3,2.76
2020-07-01,11.1,28.4,1.65,9.7,19.8,1.83,9.5,12.9,2.04
2020-07-02,12.5,4.8,3.0,11.5,9.8,3.24,11.3,10.1,3.8
2020-07-03,16.0,2.8,4.36,14.5,2.0,4.42,13.7,0.1,4.54
2020-07-04,16.3,3.1,4.21,15.4,2.3,4.44,14.5,0.0,4.53
2020-07-05,14.5,3.6,3.57,13.6,2.1,3.62,13.1,3.1,4.3
2020-07-06,15.5,10.1,3.27,14.1,10.1,3.32,14.0,7.4,3.96
2020-07-07,17.8,2.6,4.32,16.8,0.1,4.39,15.6,0.4,4.62
2020-07-08,14.6,9.5,3.2,13.5,16.1,3.25,12.6,2.1,3.34
2020-07-09,11.3,10.8,1.92,9.8,9.5,2.06,9.6,3.2,2.36
2020-07-10,11.6,5.5,2.55,10.4,3.3,2.78,10.5,0.6,3.17
2020-07-11,12.1,8.1,2.0,11.1,3.0,2.21,11.2,1.7,2.74
2020-07-12,13.0,4.6,2.42,11.9,5.1,2.62,11.9,2.8,3.2
2020-07-13,11.9,18.7,1.88,10.8,29.0,1.88,10.3,9.0,1.9
2020-07-14,11.6,9.7,2.85,10.1,8.9,2.84,9.9,2.3,3.23
2020-07-15,13.1,1.2,2.86,12.0,1.4,3.14,11.9,0.7,3.94
2020-07-16,14.7,0.0,4.68,13.7,0.1,4.78,13.0,0.1,5.17
2020-07-17,13.6,2.7,3.39,13.4,5.0,3.43,13.4,2.0,3.77
2020-07-18,14.5,0.9,2.76,14.4,0.3,3.33,15.3,0.2,4.24
2020-07-19,18.2,0.1,4.31,18.1,3.1,4.68,18.1,0.0,5.34
2020-07-20,19.8,0.2,5.32,19.2,2.6,5.53,19.0,0.0,5.83
2020-07-21,13.0,20.1,1.81,12.4,18.1,2.24,12.7,3.5,2.67
2020-07-22,10.4,7.9,1.97,9.4,6.4,2.13,9.3,1.4,2.33
2020-07-23,11.8,2.2,2.99,10.8,4.2,3.13,11.1,0.3,3.65
2020-07-24,13.0,2.5,2.62,12.6,2.2,2.9,13.1,2.2,3.37
2020-07-25,15.0,0.6,2.92,15.7,2.7,3.53,16.9,0.3,4.47
2020-07-26,17.9,0.1,3.82,17.5,1.8,4.08,17.1,0.4,4.52
2020-07-27,17.2,0.2,3.51,16.4,2.2,3.66,16.0,1.6,4.04
2020-07-28,16.9,1.3,3.12,16.9,1.3,3.58,17.4,2.3,4.65
2020-07-29,12.9,6.7,2.12,12.1,7.4,2.34,12.5,3.8,2.86
2020-07-30,12.1,3.9,2.65,11.2,2.0,2.7,11.1,0.5,3.27
2020-07-31,12.7,2.7,2.21,11.9,1.3,2.58,12.4,0.5,3.19
2020-08-01,12.6,4.4,1.94,12.0,5.6,2.24,12.2,2.5,2.75
2020-08-02,11.3,14.2,2.42,10.3,13.8,2.55,10.2,3.3,2.94
2020-08-03,9.7,4.5,2.56,8.6,3.9,2.75,8.8,1.8,3.02
2020-08-04,11.2,0.4,2.97,10.8,0.0,3.18,11.3,0.1,3.98
2020-08-05,11.8,1.5,2.68,11.4,0.4,3.0,12.0,0.0,3.82
2020-08-06,12.6,1.2,3.32,11.7,0.1,3.54,12.1,0.0,4.23
2020-08-07,14.0,1.3,3.04,13.1,1.5,3.25,13.6,3.6,4.1
2020-08-08,15.7,0.3,3.35,14.9,2.7,3.61,15.2,0.6,4.34
2020-08-09,15.7,1.4,3.11,15.4,0.6,3.56,15.5,0.2,4.32
2020-08-10,14.7,6.9,2.48,13.7,6.5,2.82,14.4,2.1,3.4
2020-08-11,12.6,13.8,1.86,11.5,19.8,1.96,11.3,5.4,1.99
2020-08-12,11.7,5.2,2.76,10.4,3.7,2.9,10.0,0.4,3.06
2020-08-13,10.3,8.0,1.8,9.1,11.6,2.02,9.0,2.5,2.16
2020-08-14,9.9,15.0,2.32,8.7,16.3,2.51,8.4,4.4,2.74
2020-08-15,8.2,10.8,1.83,6.9,6.6,2.01,7.0,1.6,2.25
2020-08-16,8.9,4.4,1.96,8.2,1.3,2.3,8.7,0.1,2.96
2020-08-17,9.3,5.5,1.58,8.4,1.2,1.97,8.9,0.0,2.32
2020-08-18,11.0,1.3,2.25,10.8,0.6,2.53,11.5,0.1,3.22
2020-08-19,12.9,0.5,2.43,12.7,0.5,2.7,13.1,0.5,3.49
2020-08-20,14.6,0.3,4.19,14.0,0.7,4.27,13.8,0.0,4.47
2020-08-21,11.3,14.3,1.82,10.6,15.1,1.97,10.5,5.6,2.23
2020-08-22,10.1,10.7,2.42,8.9,12.9,2.28,8.3,8.9,2.41
2020-08-23,8.9,15.5,1.97,7.5,19.5,1.77,6.4,10.8,1.83
2020-08-24,9.7,0.5,3.12,8.6,0.2,3.12,7.7,0.1,3.58
2020-08-25,13.6,0.1,4.27,12.5,0.6,4.33,12.0,0.0,4.51
2020-08-26,13.3,0.0,3.76,12.9,0.2,3.67,12.4,0.0,3.94
2020-08-27,12.6,0.7,2.31,11.8,0.4,2.57,11.6,0.0,3.22
2020-08-28,11.9,2.0,2.42,11.0,1.7,2.57,10.9,0.0,3.21
2020-08-29,11.9,0.0,3.48,11.7,0.0,3.63,11.2,0.0,4.02
2020-08-30,15.8,0.0,4.31,16.1,0.0,4.41,15.3,0.0,4.61
2020-08-31,17.7,0.0,4.25,17.5,0.0,4.56,17.1,0.0,4.74
2020-09-01,19.3,0.0,4.36,18.5,3.8,4.44,17.8,0.1,4.73
2020-09-02,17.7,0.4,3.9,16.4,0.3,3.7,15.6,1.0,3.71
2020-09-03,16.7,0.0,4.72,16.5,0.0,4.72,14.9,0.0,4.53
2020-09-04,16.5,0.0,4.74,17.2,0.0,4.54,16.5,0.0,4.61
2020-09-05,15.1,2.7,2.49,14.5,1.3,2.75,15.4,0.0,3.6
2020-09-06,12.9,3.2,1.92,12.3,1.2,2.28,12.9,0.4,2.9
2020-09-07,12.3,2.3,1.76,11.5,2.0,1.97,11.8,0.0,2.49
2020-09-08,11.6,1.7,2.44,10.2,2.7,2.46,10.3,0.2,3.08
2020-09-09,11.0,5.0,2.05,9.6,4.4,2.14,9.4,0.9,2.37
2020-09-10,12.2,0.3,2.73,11.3,1.1,2.9,11.4,0.5,3.42
2020-09-11,16.0,0.0,3.55,15.1,0.1,3.75,15.3,1.6,4.06
2020-09-12,16.2,0.5,3.62,15.5,0.5,3.63,15.1,0.2,3.77
2020-09-13,17.7,0.1,3.63,16.8,0.4,3.77,16.9,0.2,3.9
2020-09-14,16.1,0.0,2.47,15.8,0.3,2.86,16.3,0.7,3.48
2020-09-15,13.3,1.6,2.23,12.5,0.5,2.43,12.8,0.0,3.15
2020-09-16,12.3,0.2,2.45,11.7,0.0,2.61,12.1,0.0,3.26
2020-09-17,15.6,0.0,3.38,15.0,0.0,3.56,14.9,0.0,4.04
2020-09-18,15.1,0.0,3.15,14.2,0.0,3.22,13.4,0.0,3.46
2020-09-19,10.3,16.1,1.03,9.1,16.6,1.15,8.6,4.0,1.37
2020-09-20,9.9,0.4,1.83,8.9,0.2,2.08,9.5,0.0,2.79
2020-09-21,10.9,0.5,1.71,10.9,0.2,1.92,11.4,0.2,2.45
2020-09-22,10.6,1.7,1.76,10.2,6.0,1.94,10.5,2.1,2.43
2020-09-23,11.3,0.1,1.92,10.9,2.4,2.13,10.7,0.5,2.73
2020-09-24,12.6,0.5,2.27,11.5,2.2,2.4,11.2,0.4,2.81
2020-09-25,12.7,0.0,2.45,11.8,2.1,2.55,11.1,0.9,2.62
2020-09-26,11.7,4.0,2.27,10.3,11.5,2.24,9.5,1.6,2.2
2020-09-27,13.5,0.0,3.36,12.1,0.0,3.23,11.4,0.0,3.21
2020-09-28,12.2,0.0,2.89,12.2,0.0,2.92,10.8,0.0,3.06
2020-09-29,13.7,0.0,3.1,12.9,0.0,3.0,11.6,0.0,3.13
2020-09-30,11.6,6.3,2.35,11.4,5.4,2.34,11.0,0.2,2.45
2020-10-01,11.7,2.8,2.14,10.4,0.7,2.28,11.1,0.0,3.01
2020-10-02,9.4,6.0,1.7,8.5,3.3,1.78,8.0,2.6,1.93
2020-10-03,8.5,0.8,1.89,7.3,2.2,1.96,6.5,0.2,2.24
2020-10-04,8.1,4.2,1.41,6.9,4.0,1.51,6.6,1.4,1.7
2020-10-05,6.8,3.7,1.54,5.4,4.2,1.52,4.6,1.6,1.51
2020-10-06,6.7,0.2,2.22,5.9,0.7,2.16,4.3,0.6,2.28
2020-10-07,7.2,0.2,2.31,6.2,0.5,2.24,5.6,1.9,2.32
2020-10-08,9.2,0.0,2.99,8.2,0.0,2.84,7.1,0.0,2.89
2020-10-09,10.7,0.0,3.86,10.4,0.0,3.73,8.4,0.0,3.42
2020-10-10,12.3,0.0,3.57,11.8,0.0,3.53,9.5,0.0,3.29
2020-10-11,11.5,0.0,2.35,10.9,0.0,2.38,9.6,0.0,2.63
2020-10-12,11.4,0.0,2.93,10.7,0.0,2.77,9.9,0.0,2.94
2020-10-13,11.7,0.0,3.29,11.2,0.0,3.08,9.7,0.0,3.3
2020-10-14,10.8,0.0,2.78,10.2,0.0,2.6,10.4,0.0,2.71
2020-10-15,10.1,2.0,1.45,9.4,2.8,1.65,8.6,0.4,2.14
2020-10-16,10.5,0.0,2.4,10.2,0.2,2.44,9.8,0.0,2.65
2020-10-17,10.2,0.0,2.56,11.6,0.0,2.62,10.5,0.0,2.67
2020-10-18,10.1,0.0,2.66,9.8,0.0,2.63,9.8,0.0,2.8
2020-10-19,9.2,7.0,2.15,8.2,9.1,2.14,7.1,2.0,2.31
2020-10-20,6.3,4.5,0.82,5.2,4.7,0.87,5.0,4.1,1.1
2020-10-21,5.6,3.2,1.22,4.7,2.6,1.32,4.8,0.5,1.71
2020-10-22,8.3,0.0,2.13,8.1,0.0,2.09,7.4,0.0,2.26
2020-10-23,7.9,0.0,2.24,9.9,0.0,2.28,8.4,0.0,2.32
2020-10-24,7.6,0.0,2.44,10.6,0.0,2.3,8.9,0.0,2.3
2020-10-25,7.5,0.0,2.2,10.5,0.0,2.14,8.1,0.0,2.13
2020-10-26,8.0,0.0,2.54,9.0,0.0,2.52,7.4,0.0,2.52
2020-10-27,9.0,0.0,2.68,8.3,0.0,2.39,7.4,0.0,2.44
2020-10-28,10.4,0.0,2.87,9.7,0.0,2.67,8.1,0.0,2.54
2020-10-29,10.0,0.0,2.69,9.3,0.0,2.46,8.2,0.0,2.44
2020-10-30,9.1,0.0,2.36,8.7,0.0,2.31,8.0,0.0,2.34
2020-10-31,9.1,0.2,1.88,8.5,2.0,1.9,6.8,1.1,1.87
2020-11-01,8.3,0.0,1.96,7.2,0.0,1.98,6.1,0.0,2.3
2020-11-02,5.6,6.8,0.79,4.3,3.5,0.88,4.0,1.9,1.03
2020-11-03,5.2,0.4,0.97,4.2,0.6,0.89,3.1,2.0,0.72
2020-11-04,6.6,0.0,1.17,5.0,0.1,0.94,3.4,4.4,0.86
2020-11-05,6.2,11.4,1.22,5.2,3.8,1.3,4.3,0.9,1.41
2020-11-06,3.2,60.1,0.28,1.4,63.6,0.35,0.5,50.6,0.37
2020-11-07,0.3,11.1,0.34,-1.3,13.3,0.35,-2.1,7.8,0.38
2020-11-08,-0.0,0.3,0.99,-0.4,0.5,1.08,-1.8,0.2,1.15
2020-11-09,1.8,0.0,1.66,1.9,0.0,1.57,-0.8,0.0,1.6
2020-11-10,2.0,0.7,1.0,1.3,0.0,1.08,0.9,0.0,1.18
2020-11-11,0.8,3.5,0.66,-1.4,2.0,0.73,-2.1,0.4,0.79
2020-11-12,0.3,0.0,0.99,-2.1,0.0,1.05,-3.8,0.0,1.21
2020-11-13,0.1,0.0,1.37,-1.2,0.0,1.31,-1.3,0.0,1.44
2020-11-14,0.8,0.0,1.59,-1.5,0.0,1.53,-0.6,0.0,1.65
2020-11-15,-0.4,0.0,1.01,-1.9,0.0,1.06,-2.8,0.0,1.11
2020-11-16,-1.1,0.0,0.94,-2.7,0.0,0.95,-3.9,0.0,1.04
2020-11-17,-1.3,0.0,0.88,-3.4,0.0,0.88,-4.4,0.0,0.9
2020-11-18,-1.1,0.6,0.42,-3.2,0.4,0.52,-3.9,0.0,0.58
2020-11-19,-2.1,0.7,0.48,-4.2,0.0,0.58,-4.4,0.0,0.76
2020-11-20,0.1,3.4,0.62,-1.6,4.1,0.53,-3.0,6.0,0.49
2020-11-21,-2.1,4.9,0.34,-3.6,5.4,0.38,-4.3,2.2,0.42
2020-11-22,-3.2,4.7,0.79,-5.3,4.9,0.83,-6.0,2.2,0.92
2020-11-23,-6.8,5.6,0.75,-6.5,5.6,0.69,-7.4,3.2,0.75
2020-11-24,-3.1,0.0,1.32,0.8,0.0,1.21,-1.7,0.0,1.23
2020-11-25,-3.8,2.7,0.53,-5.7,2.2,0.46,-6.4,1.0,0.47
2020-11-26,-5.0,0.1,0.52,-6.8,0.0,0.52,-7.6,0.0,0.6
2020-11-27,-5.9,0.0,1.13,-4.6,0.0,1.05,-7.7,0.0,1.06
2020-11-28,-4.9,0.0,1.35,-3.4,0.0,1.2,-6.9,0.0,1.23
2020-11-29,-4.6,0.0,1.03,-1.9,0.0,0.96,-3.4,0.0,0.96
2020-11-30,-5.2,0.0,1.07,-1.9,0.0,1.0,-4.7,0.0,0.96
2020-12-01,-1.3,0.4,0.91,-2.1,1.4,0.82,-5.4,0.7,0.68
2020-12-02,-0.4,0.2,0.76,-0.9,0.4,0.74,-3.0,0.3,0.66
2020-12-03,-3.2,0.0,1.0,-3.1,0.0,0.94,-4.7,0.0,0.86
2020-12-04,-4.4,0.0,1.03,-3.9,0.0,0.94,-5.4,0.0,0.85
2020-12-05,-4.4,0.0,0.99,-4.4,0.0,0.88,-5.2,0.0,0.88
2020-12-06,-5.7,0.2,0.7,-5.1,0.0,0.66,-7.5,0.0,0.66
2020-12-07,-6.6,0.0,0.93,-8.0,0.0,0.81,-10.8,0.0,0.7
2020-12-08,-1.5,1.3,0.71,-3.2,2.7,0.56,-5.9,2.4,0.42
2020-12-09,-1.3,3.4,0.39,-2.4,4.6,0.36,-4.0,4.3,0.38
2020-12-10,-5.0,0.0,1.0,-5.4,0.0,0.89,-8.3,0.0,0.87
2020-12-11,-2.8,0.0,1.25,-3.2,0.0,1.18,-8.0,0.0,0.99
2020-12-12,-0.8,0.8,0.73,-2.0,1.9,0.59,-5.5,0.9,0.4
2020-12-13,1.2,0.2,0.77,-0.3,0.3,0.61,-2.2,0.4,0.44
2020-12-14,2.1,0.4,0.9,0.7,0.8,0.73,-1.4,1.1,0.48
2020-12-15,2.8,0.3,0.6,1.4,1.0,0.61,-0.3,1.3,0.58
2020-12-16,0.0,0.8,0.62,-1.4,1.5,0.57,-2.5,1.3,0.69
2020-12-17,-2.2,0.9,0.41,-4.2,1.0,0.45,-4.6,0.2,0.55
2020-12-18,-2.8,0.0,0.79,-5.2,0.0,0.83,-5.9,0.0,0.95
2020-12-19,-3.2,1.6,0.78,-5.7,1.4,0.75,-6.6,1.5,0.97
2020-12-20,-5.9,1.5,0.74,-6.7,2.1,0.68,-8.4,1.6,0.63
2020-12-21,-6.3,0.0,0.65,-7.1,0.0,0.57,-8.8,0.0,0.64
2020-12-22,-3.9,5.1,0.42,-5.6,5.6,0.4,-6.9,6.3,0.35
2020-12-23,-8.1,11.5,0.21,-9.3,11.5,0.18,-10.4,6.1,0.2
2020-12-24,-10.9,5.1,0.45,-11.2,8.5,0.33,-12.6,6.1,0.35
2020-12-25,-11.4,0.0,0.84,-8.6,0.0,0.77,-11.7,0.1,0.66
2020-12-26,-3.5,0.0,1.02,-2.8,0.0,0.97,-8.8,0.0,0.75
